Datetime,Close,High,Low,Open,Volume
2025-06-23 00:00:00+00:00,616.0631713867188,616.0838623046875,616.0021362304688,616.0021362304688,0
2025-06-23 00:05:00+00:00,616.2913818359375,616.2985229492188,616.0802001953125,616.0911865234375,0
2025-06-23 00:10:00+00:00,616.0438842773438,616.23974609375,616.0438842773438,616.23974609375,0
2025-06-23 00:15:00+00:00,616.552734375,616.552734375,616.10986328125,616.10986328125,0
2025-06-23 00:20:00+00:00,616.6587524414062,616.88134765625,616.5457763671875,616.5457763671875,0
2025-06-23 00:25:00+00:00,616.3687133789062,616.4165649414062,616.33544921875,616.4165649414062,0
2025-06-23 00:30:00+00:00,615.6889038085938,616.26318359375,615.6889038085938,616.26318359375,0
2025-06-23 00:35:00+00:00,616.06005859375,616.06005859375,615.6192626953125,615.6192626953125,0
2025-06-23 00:40:00+00:00,617.0206298828125,617.0206298828125,616.7596435546875,616.7877807617188,2891264
2025-06-23 00:45:00+00:00,618.429443359375,618.429443359375,617.068359375,617.068359375,573952
2025-06-23 00:50:00+00:00,618.381103515625,618.5386352539062,618.381103515625,618.5386352539062,0
2025-06-23 00:55:00+00:00,617.571044921875,618.2838745117188,617.5617065429688,618.2838745117188,635008
2025-06-23 01:00:00+00:00,617.1296997070312,617.4901733398438,617.061767578125,617.4901733398438,0
2025-06-23 01:05:00+00:00,617.016845703125,617.1553344726562,616.9876098632812,617.1553344726562,0
2025-06-23 01:10:00+00:00,617.1931762695312,617.2042236328125,616.6958618164062,616.6958618164062,0
2025-06-23 01:15:00+00:00,616.8154296875,617.41015625,616.8154296875,617.1865844726562,0
2025-06-23 01:20:00+00:00,616.60986328125,616.7835083007812,616.60986328125,616.7625732421875,0
2025-06-23 01:25:00+00:00,616.426513671875,616.5812377929688,616.426513671875,616.5460815429688,1622272
2025-06-23 01:30:00+00:00,616.4542236328125,616.4542236328125,616.2915649414062,616.4291381835938,0
2025-06-23 01:35:00+00:00,616.7982177734375,616.919189453125,616.4866943359375,616.5556640625,0
2025-06-23 01:40:00+00:00,617.2009887695312,617.2009887695312,616.6689453125,616.6876831054688,4852736
2025-06-23 01:45:00+00:00,618.0921020507812,618.0921020507812,617.2012939453125,617.2012939453125,298880
2025-06-23 01:50:00+00:00,618.4369506835938,618.4369506835938,618.1025390625,618.1025390625,637568
2025-06-23 01:55:00+00:00,620.341796875,620.341796875,619.1672973632812,619.1941528320312,2729984
2025-06-23 02:00:00+00:00,620.614501953125,620.7382202148438,620.3147583007812,620.3147583007812,197760
2025-06-23 02:05:00+00:00,620.606689453125,620.6829223632812,620.5210571289062,620.5210571289062,0
2025-06-23 02:10:00+00:00,620.4686279296875,620.57275390625,620.4686279296875,620.5596923828125,0
2025-06-23 02:15:00+00:00,620.2376708984375,620.451904296875,620.1066284179688,620.451904296875,0
2025-06-23 02:20:00+00:00,620.2481079101562,620.27197265625,620.20654296875,620.20654296875,2528256
2025-06-23 02:25:00+00:00,620.0930786132812,620.3096313476562,620.0390014648438,620.3096313476562,0
2025-06-23 02:30:00+00:00,620.4215087890625,620.4855346679688,620.4215087890625,620.4702758789062,0
2025-06-23 02:35:00+00:00,620.029052734375,620.358154296875,620.0198364257812,620.358154296875,0
2025-06-23 02:40:00+00:00,619.6817626953125,619.8679809570312,619.6817626953125,619.8129272460938,0
2025-06-23 02:45:00+00:00,619.7147216796875,619.8529052734375,619.7147216796875,619.7175903320312,0
2025-06-23 02:50:00+00:00,619.7412109375,619.7723388671875,619.7205200195312,619.7276611328125,1112192
2025-06-23 02:55:00+00:00,619.8977661132812,619.8977661132812,619.8052368164062,619.8099365234375,0
2025-06-23 03:00:00+00:00,619.8505249023438,619.9826049804688,619.8505249023438,619.9092407226562,0
2025-06-23 03:05:00+00:00,620.4779663085938,620.4779663085938,619.8652954101562,619.8652954101562,2177792
2025-06-23 03:10:00+00:00,620.7042846679688,620.7042846679688,620.5430297851562,620.5648803710938,0
2025-06-23 03:15:00+00:00,620.7438354492188,620.9395751953125,620.732666015625,620.732666015625,1604992
2025-06-23 03:20:00+00:00,620.5008544921875,620.6744384765625,620.4666748046875,620.6744384765625,0
2025-06-23 03:25:00+00:00,620.078125,620.5574951171875,620.078125,620.5574951171875,0
2025-06-23 03:30:00+00:00,619.8134765625,620.0565185546875,619.7161254882812,620.0565185546875,0
2025-06-23 03:35:00+00:00,619.6065673828125,619.8588256835938,619.6065673828125,619.8588256835938,3042944
2025-06-23 03:40:00+00:00,618.9758911132812,619.3052978515625,618.9506225585938,619.3023681640625,0
2025-06-23 03:45:00+00:00,619.0436401367188,619.0436401367188,618.8836059570312,618.9877319335938,0
2025-06-23 03:50:00+00:00,619.4944458007812,619.4944458007812,619.1317749023438,619.1339111328125,0
2025-06-23 03:55:00+00:00,619.7941284179688,619.8171997070312,619.7247314453125,619.7777099609375,3022336
2025-06-23 04:00:00+00:00,620.3414916992188,620.3414916992188,619.8699951171875,619.8699951171875,0
2025-06-23 04:05:00+00:00,620.7944946289062,620.7944946289062,620.357666015625,620.357666015625,0
2025-06-23 04:10:00+00:00,620.7761840820312,620.905029296875,620.7761840820312,620.7872314453125,0
2025-06-23 04:15:00+00:00,620.8543090820312,620.9434814453125,620.7907104492188,620.7907104492188,786688
2025-06-23 04:20:00+00:00,620.9968872070312,620.9968872070312,620.8812255859375,620.8812255859375,0
2025-06-23 04:25:00+00:00,621.6884765625,621.7173461914062,621.180908203125,621.180908203125,7157504
2025-06-23 04:30:00+00:00,621.278564453125,621.5618896484375,621.278564453125,621.4879150390625,1802880
2025-06-23 04:35:00+00:00,620.9932250976562,621.3009643554688,620.9760131835938,621.3009643554688,676352
2025-06-23 04:40:00+00:00,621.2357177734375,621.2720947265625,621.1207275390625,621.1824340820312,0
2025-06-23 04:45:00+00:00,621.00634765625,621.1463623046875,620.92333984375,621.1463623046875,0
2025-06-23 04:50:00+00:00,621.0491333007812,621.0501708984375,621.007568359375,621.007568359375,2499712
2025-06-23 04:55:00+00:00,621.1860961914062,621.1860961914062,621.1102905273438,621.1104125976562,0
2025-06-23 05:00:00+00:00,621.4867553710938,621.4867553710938,621.201416015625,621.201416015625,0
2025-06-23 05:05:00+00:00,621.7467651367188,621.7677612304688,621.513427734375,621.513427734375,1605120
2025-06-23 05:10:00+00:00,621.9794311523438,621.9794311523438,621.8378295898438,621.8378295898438,0
2025-06-23 05:15:00+00:00,622.1815185546875,622.1893310546875,621.9797973632812,621.9797973632812,2152960
2025-06-23 05:20:00+00:00,622.2079467773438,622.2079467773438,622.172119140625,622.188232421875,0
2025-06-23 05:25:00+00:00,622.1533203125,622.300048828125,622.1332397460938,622.300048828125,749696
2025-06-23 05:30:00+00:00,622.0780639648438,622.0801391601562,622.0287475585938,622.0287475585938,1562368
2025-06-23 05:35:00+00:00,622.2097778320312,622.2097778320312,622.0899658203125,622.0899658203125,0
2025-06-23 05:40:00+00:00,622.22900390625,622.2744750976562,622.2022094726562,622.2744750976562,1289088
2025-06-23 05:45:00+00:00,622.4581909179688,622.4581909179688,622.1524047851562,622.1524047851562,1254784
2025-06-23 05:50:00+00:00,622.5151977539062,622.5151977539062,622.4375610351562,622.4806518554688,630656
2025-06-23 05:55:00+00:00,622.7501831054688,622.7501831054688,622.6268310546875,622.6268310546875,0
2025-06-23 06:00:00+00:00,622.9500732421875,622.9500732421875,622.6424560546875,622.6602172851562,0
2025-06-23 06:05:00+00:00,623.067138671875,623.067138671875,622.9111938476562,622.9198608398438,0
2025-06-23 06:10:00+00:00,622.9365844726562,623.0824584960938,622.9365844726562,623.0824584960938,0
2025-06-23 06:15:00+00:00,622.9093627929688,623.0015869140625,622.9093627929688,622.9696655273438,3352064
2025-06-23 06:20:00+00:00,622.9340209960938,622.93701171875,622.8848876953125,622.9292602539062,0
2025-06-23 06:25:00+00:00,622.7738647460938,622.8697509765625,622.7738647460938,622.8348999023438,1420672
2025-06-23 06:30:00+00:00,623.0008544921875,623.0008544921875,622.7532958984375,622.7532958984375,979840
2025-06-23 06:35:00+00:00,622.7586059570312,622.9713134765625,622.6820678710938,622.9713134765625,0
2025-06-23 06:40:00+00:00,623.0965576171875,623.0965576171875,622.8984375,622.8984375,50688
2025-06-23 06:45:00+00:00,622.9874877929688,623.0443115234375,622.9874877929688,623.0443115234375,0
2025-06-23 06:50:00+00:00,622.896728515625,622.96142578125,622.8214721679688,622.96142578125,360320
2025-06-23 06:55:00+00:00,623.380859375,623.4246215820312,623.1683349609375,623.1746826171875,5840896
2025-06-23 07:00:00+00:00,623.6422729492188,623.6422729492188,623.3888549804688,623.3888549804688,0
2025-06-23 07:05:00+00:00,624.0784912109375,624.0849609375,623.6453247070312,623.6453247070312,0
2025-06-23 07:10:00+00:00,623.9371337890625,624.3739624023438,623.8948974609375,624.3735961914062,1257088
2025-06-23 07:15:00+00:00,623.684326171875,623.684326171875,623.6270141601562,623.6284790039062,8239232
2025-06-23 07:20:00+00:00,623.9367065429688,623.9713745117188,623.7276611328125,623.7276611328125,2676480
2025-06-23 07:25:00+00:00,623.8268432617188,623.9193115234375,623.7933349609375,623.9193115234375,0
2025-06-23 07:30:00+00:00,623.9732055664062,624.0242919921875,623.9732055664062,624.0242919921875,2601216
2025-06-23 07:35:00+00:00,624.050048828125,624.1150512695312,623.967529296875,623.967529296875,199296
2025-06-23 07:40:00+00:00,623.8311157226562,623.9013061523438,623.7454833984375,623.8527221679688,0
2025-06-23 07:45:00+00:00,624.0549926757812,624.0549926757812,623.8544921875,623.8544921875,0
2025-06-23 07:50:00+00:00,624.0569458007812,624.0650024414062,624.0143432617188,624.0143432617188,0
2025-06-23 07:55:00+00:00,624.0240478515625,624.0260620117188,624.0147094726562,624.0260620117188,0
2025-06-23 08:00:00+00:00,624.2349243164062,624.2349243164062,624.0332641601562,624.0332641601562,161408
2025-06-23 08:05:00+00:00,624.3143920898438,624.3143920898438,624.2380981445312,624.2409057617188,0
2025-06-23 08:10:00+00:00,624.6160278320312,624.6735229492188,624.459716796875,624.49365234375,0
2025-06-23 08:15:00+00:00,624.8499145507812,624.8499145507812,624.6193237304688,624.6193237304688,0
2025-06-23 08:20:00+00:00,624.7603759765625,624.8740844726562,624.7394409179688,624.8394165039062,114560
2025-06-23 08:25:00+00:00,624.6314086914062,624.876953125,624.6250610351562,624.876953125,2715136
2025-06-23 08:30:00+00:00,624.2777709960938,624.6463012695312,624.2777709960938,624.6463012695312,0
2025-06-23 08:35:00+00:00,624.6107177734375,624.620849609375,624.317626953125,624.317626953125,0
2025-06-23 08:40:00+00:00,624.116943359375,624.588134765625,624.1130981445312,624.588134765625,5911296
2025-06-23 08:45:00+00:00,624.1509399414062,624.1509399414062,624.018798828125,624.107177734375,0
2025-06-23 08:50:00+00:00,624.1013793945312,624.1533203125,624.1013793945312,624.1237182617188,955008
2025-06-23 08:55:00+00:00,624.2356567382812,624.2356567382812,624.115478515625,624.1444702148438,3547392
2025-06-23 09:00:00+00:00,624.0534057617188,624.2286376953125,624.0534057617188,624.2286376953125,0
2025-06-23 09:05:00+00:00,623.9824829101562,624.070556640625,623.9824829101562,624.0478515625,0
2025-06-23 09:10:00+00:00,623.5480346679688,623.7923583984375,623.5177612304688,623.7923583984375,6692992
2025-06-23 09:15:00+00:00,623.260986328125,623.4815673828125,623.260986328125,623.4815673828125,0
2025-06-23 09:20:00+00:00,622.8707885742188,623.2330932617188,622.8707885742188,623.2330932617188,0
2025-06-23 09:25:00+00:00,621.9891357421875,622.5861206054688,621.9891357421875,622.5861206054688,0
2025-06-23 09:30:00+00:00,621.6131591796875,621.969482421875,621.5097045898438,621.969482421875,634496
2025-06-23 09:35:00+00:00,621.803955078125,621.85302734375,621.5980834960938,621.5980834960938,0
2025-06-23 09:40:00+00:00,621.342529296875,621.6768798828125,621.3035888671875,621.6768798828125,0
2025-06-23 09:45:00+00:00,621.3222045898438,621.4380493164062,621.3222045898438,621.4380493164062,0
2025-06-23 09:50:00+00:00,621.10595703125,621.283447265625,621.0985717773438,621.283447265625,1179776
2025-06-23 09:55:00+00:00,621.2845458984375,621.2845458984375,621.1646728515625,621.1951293945312,0
2025-06-23 10:00:00+00:00,621.2282104492188,621.2828979492188,621.1962280273438,621.2828979492188,0
2025-06-23 10:05:00+00:00,621.3018188476562,621.358154296875,621.2307739257812,621.2307739257812,1287680
2025-06-23 10:10:00+00:00,620.773193359375,620.9486694335938,620.773193359375,620.9486694335938,0
2025-06-23 10:15:00+00:00,620.4642333984375,620.8004760742188,620.4642333984375,620.8004760742188,0
2025-06-23 10:20:00+00:00,620.3250122070312,620.486083984375,620.3250122070312,620.486083984375,702080
2025-06-23 10:25:00+00:00,620.1423950195312,620.2063598632812,620.1420288085938,620.19775390625,0
2025-06-23 10:30:00+00:00,619.8932495117188,620.1356811523438,619.783203125,620.1356811523438,4512896
2025-06-23 10:35:00+00:00,619.7114868164062,619.868896484375,619.7114868164062,619.868896484375,0
2025-06-23 10:40:00+00:00,619.065185546875,619.5942993164062,619.065185546875,619.5942993164062,0
