Datetime,Close,High,Low,Open,Volume
2025-06-22 00:00:00+00:00,135.83746337890625,135.83746337890625,135.17835998535156,135.17835998535156,0
2025-06-22 00:05:00+00:00,135.1394805908203,135.7222900390625,135.1394805908203,135.7222900390625,32175616
2025-06-22 00:10:00+00:00,134.9601593017578,134.9601593017578,134.70208740234375,134.7472381591797,29421568
2025-06-22 00:15:00+00:00,135.23370361328125,135.31832885742188,134.9656524658203,134.9656524658203,28679936
2025-06-22 00:20:00+00:00,136.1680908203125,136.19485473632812,135.39041137695312,135.39041137695312,33822464
2025-06-22 00:25:00+00:00,136.11988830566406,136.357666015625,136.11988830566406,136.357666015625,28491776
2025-06-22 00:30:00+00:00,136.36138916015625,136.36138916015625,136.0240936279297,136.1064910888672,14301952
2025-06-22 00:35:00+00:00,137.3767852783203,137.47650146484375,136.4646453857422,136.4646453857422,43811072
2025-06-22 00:40:00+00:00,136.98854064941406,137.12274169921875,136.9435577392578,137.107177734375,18512128
2025-06-22 00:45:00+00:00,136.83848571777344,136.89694213867188,136.7757568359375,136.87210083007812,11497728
2025-06-22 00:50:00+00:00,136.89088439941406,136.91404724121094,136.77011108398438,136.77011108398438,8018432
2025-06-22 00:55:00+00:00,136.67308044433594,136.8675537109375,136.67308044433594,136.86050415039062,15904512
2025-06-22 01:00:00+00:00,136.5137176513672,136.66598510742188,136.5137176513672,136.66598510742188,8677376
2025-06-22 01:05:00+00:00,136.93411254882812,136.93411254882812,136.57391357421875,136.57391357421875,7950080
2025-06-22 01:10:00+00:00,137.02975463867188,137.08526611328125,137.01963806152344,137.08526611328125,6546944
2025-06-22 01:15:00+00:00,136.4650421142578,136.975830078125,136.4650421142578,136.975830078125,2776832
2025-06-22 01:20:00+00:00,136.0285186767578,136.4297637939453,136.0285186767578,136.4297637939453,648704
2025-06-22 01:25:00+00:00,136.011962890625,136.0283203125,136.011962890625,136.01547241210938,9228288
2025-06-22 01:30:00+00:00,135.70640563964844,135.98670959472656,135.70640563964844,135.98670959472656,6087168
2025-06-22 01:35:00+00:00,135.2570343017578,135.5908966064453,135.2570343017578,135.58444213867188,7471872
2025-06-22 01:40:00+00:00,135.43214416503906,135.43214416503906,135.1404266357422,135.1404266357422,5131520
2025-06-22 01:45:00+00:00,135.54916381835938,135.7888641357422,135.4970245361328,135.4970245361328,7773696
2025-06-22 01:50:00+00:00,135.8775177001953,135.8775177001953,135.5692901611328,135.5692901611328,553728
2025-06-22 01:55:00+00:00,135.3647003173828,135.77464294433594,135.3647003173828,135.77464294433594,1521664
2025-06-22 02:00:00+00:00,135.39353942871094,135.39353942871094,135.1252899169922,135.33250427246094,0
2025-06-22 02:05:00+00:00,135.33441162109375,135.57400512695312,135.33441162109375,135.51760864257812,8942336
