Price,Close,High,Low,Open,Volume
2025-06-16 03:25:00+00:00,0.639426052570343,0.6394442915916443,0.6388152837753296,0.6388152837753296,2519648
2025-06-16 03:30:00+00:00,0.6397947072982788,0.6397947072982788,0.6394437551498413,0.6394437551498413,0
2025-06-16 03:35:00+00:00,0.6392127275466919,0.6397788524627686,0.6392127275466919,0.6397788524627686,436384
2025-06-16 03:40:00+00:00,0.6388601660728455,0.6390352845191956,0.6388601660728455,0.6390352845191956,0
2025-06-16 03:45:00+00:00,0.6377429366111755,0.638828694820404,0.6377429366111755,0.638828694820404,653696
2025-06-16 03:50:00+00:00,0.6371433734893799,0.6376924514770508,0.6371433734893799,0.6376916766166687,825696
2025-06-16 03:55:00+00:00,0.6368637681007385,0.6371752023696899,0.6368637681007385,0.6371707916259766,1163680
2025-06-16 04:00:00+00:00,0.6369284987449646,0.6369553208351135,0.6368532180786133,0.6368532180786133,0
2025-06-16 04:05:00+00:00,0.6370601654052734,0.6371206641197205,0.636894166469574,0.636911928653717,382400
2025-06-16 04:10:00+00:00,0.6371188163757324,0.6371188163757324,0.63690185546875,0.63690185546875,544128
2025-06-16 04:15:00+00:00,0.6384966373443604,0.6384966373443604,0.6373284459114075,0.6373284459114075,579008
2025-06-16 04:20:00+00:00,0.6393039226531982,0.6393039226531982,0.6385520100593567,0.6385520100593567,1636416
2025-06-16 04:25:00+00:00,0.6397936344146729,0.6404370665550232,0.6397936344146729,0.6404370665550232,3308960
2025-06-16 04:30:00+00:00,0.6400012969970703,0.6400012969970703,0.6396374702453613,0.6397624015808105,1187680
2025-06-16 04:35:00+00:00,0.6399295330047607,0.6399306058883667,0.6398575305938721,0.6399306058883667,477472
2025-06-16 04:40:00+00:00,0.6403967142105103,0.6403967142105103,0.6403538584709167,0.6403538584709167,1217696
2025-06-16 04:45:00+00:00,0.6402524709701538,0.6407970786094666,0.6402524709701538,0.640485405921936,1973632
2025-06-16 04:50:00+00:00,0.6405346393585205,0.6405776739120483,0.6404080986976624,0.6404435634613037,1155136
2025-06-16 04:55:00+00:00,0.6405969262123108,0.6405969262123108,0.640434980392456,0.640434980392456,2665152
2025-06-16 05:00:00+00:00,0.6412076354026794,0.6412076354026794,0.6406794786453247,0.6406794786453247,1995296
2025-06-16 05:05:00+00:00,0.6411388516426086,0.6412212252616882,0.6411388516426086,0.6411809921264648,2043264
2025-06-16 05:10:00+00:00,0.6406649947166443,0.6407070755958557,0.6406410932540894,0.6407070755958557,700736
2025-06-16 05:15:00+00:00,0.6410248279571533,0.6410248279571533,0.640570878982544,0.640614926815033,1092960
2025-06-16 05:20:00+00:00,0.6410660147666931,0.6410660147666931,0.6410158276557922,0.6410278081893921,466560
2025-06-16 05:25:00+00:00,0.6424031853675842,0.6424031853675842,0.6410287618637085,0.6410287618637085,3512416
2025-06-16 05:30:00+00:00,0.6440767645835876,0.6440767645835876,0.6424517631530762,0.6424641013145447,3682304
2025-06-16 05:35:00+00:00,0.644105851650238,0.6441118717193604,0.6438568234443665,0.6439117193222046,2791584
2025-06-16 05:40:00+00:00,0.6444013714790344,0.6444056630134583,0.6443304419517517,0.6444056630134583,1010176
2025-06-16 05:45:00+00:00,0.6450169086456299,0.6450169086456299,0.644336462020874,0.644336462020874,2426688
2025-06-16 05:50:00+00:00,0.6452208757400513,0.6452208757400513,0.6450614929199219,0.6450737118721008,645312
2025-06-16 05:55:00+00:00,0.6446062922477722,0.6452544927597046,0.6446062922477722,0.6452208161354065,785408
2025-06-16 06:00:00+00:00,0.6439352035522461,0.6446589231491089,0.6439352035522461,0.6446589231491089,0
2025-06-16 06:05:00+00:00,0.6435855627059937,0.6439216136932373,0.6435855627059937,0.6439216136932373,262144
2025-06-16 06:10:00+00:00,0.6439967751502991,0.6439967751502991,0.6439185738563538,0.6439318060874939,1056224
2025-06-16 06:15:00+00:00,0.6449272632598877,0.6449272632598877,0.644034743309021,0.644034743309021,454656
2025-06-16 06:20:00+00:00,0.6452112197875977,0.6452343463897705,0.6449515223503113,0.6449515223503113,0
2025-06-16 06:25:00+00:00,0.6444227695465088,0.6450577974319458,0.6444036364555359,0.6450577974319458,1337824
2025-06-16 06:30:00+00:00,0.6441361308097839,0.6443736553192139,0.6439967751502991,0.6443736553192139,860736
2025-06-16 06:35:00+00:00,0.6442962288856506,0.6442998051643372,0.6441466808319092,0.6441466808319092,0
2025-06-16 06:40:00+00:00,0.6447057127952576,0.6447057127952576,0.6443448662757874,0.6443448662757874,0
2025-06-16 06:45:00+00:00,0.6445579528808594,0.6446908712387085,0.6445579528808594,0.6446725726127625,865984
2025-06-16 06:50:00+00:00,0.644394040107727,0.6445356011390686,0.644394040107727,0.6445356011390686,488384
2025-06-16 06:55:00+00:00,0.643848717212677,0.6442287564277649,0.643848717212677,0.6442287564277649,561472
2025-06-16 07:00:00+00:00,0.6449236273765564,0.6449236273765564,0.6437000036239624,0.6438283920288086,1797696
2025-06-16 07:05:00+00:00,0.6451515555381775,0.6451515555381775,0.6449676752090454,0.6449676752090454,2770400
2025-06-16 07:10:00+00:00,0.645939290523529,0.645939290523529,0.6456220149993896,0.6456220149993896,2342432
2025-06-16 07:15:00+00:00,0.6473801136016846,0.6473801136016846,0.6459875702857971,0.6459875702857971,6736768
2025-06-16 07:20:00+00:00,0.6470335721969604,0.6472206115722656,0.6470173597335815,0.6472206115722656,843520
2025-06-16 07:25:00+00:00,0.6475003957748413,0.6475003957748413,0.6468912959098816,0.6468912959098816,1353600
2025-06-16 07:30:00+00:00,0.649118959903717,0.649118959903717,0.6475197672843933,0.6475197672843933,2536288
2025-06-16 07:35:00+00:00,0.6492872834205627,0.6493464112281799,0.649167537689209,0.6491920351982117,652512
2025-06-16 07:40:00+00:00,0.6489930748939514,0.6489930748939514,0.648899257183075,0.648899257183075,905120
2025-06-16 07:45:00+00:00,0.6494971513748169,0.6494971513748169,0.6490756273269653,0.6490756273269653,806240
2025-06-16 07:50:00+00:00,0.6496748924255371,0.6498085260391235,0.6495260000228882,0.6495260000228882,482336
2025-06-16 07:55:00+00:00,0.6492218375205994,0.6494032144546509,0.6492218375205994,0.6494032144546509,627776
2025-06-16 08:00:00+00:00,0.648942232131958,0.6494376063346863,0.648942232131958,0.6491734981536865,799168
2025-06-16 08:05:00+00:00,0.6485845446586609,0.6489037275314331,0.6485845446586609,0.6489037275314331,327328
2025-06-16 08:10:00+00:00,0.6484941840171814,0.6484941840171814,0.6483147144317627,0.6483447551727295,1924096
2025-06-16 08:15:00+00:00,0.6480780839920044,0.6486790180206299,0.6480780839920044,0.6485557556152344,863616
2025-06-16 08:20:00+00:00,0.6474782824516296,0.6480364799499512,0.6474782824516296,0.6480364799499512,806016
2025-06-16 08:25:00+00:00,0.6466901898384094,0.6471060514450073,0.6466836929321289,0.6471060514450073,1755264
2025-06-16 08:30:00+00:00,0.6467414498329163,0.6467414498329163,0.6463403701782227,0.6463403701782227,1414880
2025-06-16 08:35:00+00:00,0.646622359752655,0.646748423576355,0.6466022729873657,0.646741509437561,670144
2025-06-16 08:40:00+00:00,0.6468417048454285,0.6468417048454285,0.6467196941375732,0.6468392014503479,861760
2025-06-16 08:45:00+00:00,0.6477020978927612,0.6477020978927612,0.646859884262085,0.646859884262085,1527040
2025-06-16 08:50:00+00:00,0.6481000185012817,0.6481000185012817,0.6476893424987793,0.6476893424987793,973408
2025-06-16 08:55:00+00:00,0.6474539041519165,0.6482608914375305,0.6474539041519165,0.6482576131820679,811712
2025-06-16 09:00:00+00:00,0.6470584869384766,0.6474357843399048,0.6470584869384766,0.6474357843399048,0
2025-06-16 09:05:00+00:00,0.6470688581466675,0.6471702456474304,0.6470688581466675,0.6471702456474304,418048
2025-06-16 09:10:00+00:00,0.6466372013092041,0.6466554403305054,0.6466283798217773,0.6466554403305054,894624
2025-06-16 09:15:00+00:00,0.646175742149353,0.646175742149353,0.6461471915245056,0.6461659669876099,0
2025-06-16 09:20:00+00:00,0.6457275748252869,0.6460647583007812,0.6457077860832214,0.6460647583007812,0
2025-06-16 09:25:00+00:00,0.645942747592926,0.645942747592926,0.6456725001335144,0.6457275748252869,0
2025-06-16 09:30:00+00:00,0.6456984281539917,0.6457772850990295,0.6456984281539917,0.6457772850990295,519456
2025-06-16 09:35:00+00:00,0.6451716423034668,0.6452561616897583,0.645143985748291,0.6452561616897583,0
2025-06-16 09:40:00+00:00,0.6451389193534851,0.6451716423034668,0.6451150178909302,0.6451716423034668,0
2025-06-16 09:45:00+00:00,0.6457880139350891,0.6457880139350891,0.64548659324646,0.64548659324646,0
2025-06-16 09:50:00+00:00,0.6455780863761902,0.6461228728294373,0.6455780863761902,0.645781397819519,1189472
2025-06-16 09:55:00+00:00,0.645288348197937,0.6455780863761902,0.645285964012146,0.6455780863761902,263456
2025-06-16 10:00:00+00:00,0.6448493599891663,0.6449814438819885,0.6448082327842712,0.6449814438819885,1016128
2025-06-16 10:05:00+00:00,0.6456780433654785,0.6456966400146484,0.6448521018028259,0.6448521018028259,361184
2025-06-16 10:10:00+00:00,0.645546019077301,0.6456047296524048,0.645546019077301,0.6456006765365601,40256
2025-06-16 10:15:00+00:00,0.6458051204681396,0.6458051204681396,0.6455560922622681,0.6455560922622681,725504
2025-06-16 10:20:00+00:00,0.6460553407669067,0.6461331844329834,0.6460553407669067,0.6461251378059387,538688
2025-06-16 10:25:00+00:00,0.6458742022514343,0.6458742022514343,0.6458742022514343,0.6458742022514343,237504
2025-06-16 10:30:00+00:00,0.645133912563324,0.6454052329063416,0.645133912563324,0.6454052329063416,287008
2025-06-16 10:35:00+00:00,0.6450448632240295,0.645130455493927,0.6450448632240295,0.6451191902160645,381376
2025-06-16 10:40:00+00:00,0.6442928314208984,0.6448623538017273,0.6442928314208984,0.6448623538017273,958816
2025-06-16 10:45:00+00:00,0.6429346799850464,0.6442782282829285,0.6429346799850464,0.6442782282829285,801472
2025-06-16 10:50:00+00:00,0.6428952217102051,0.6430320739746094,0.6428952217102051,0.6430028080940247,1146400
2025-06-16 10:55:00+00:00,0.6425446271896362,0.6426940560340881,0.6425446271896362,0.6426940560340881,1573824
2025-06-16 11:00:00+00:00,0.6425679922103882,0.642726719379425,0.6425570845603943,0.6425570845603943,657440
2025-06-16 11:05:00+00:00,0.6425502300262451,0.6427894234657288,0.6425018906593323,0.6425018906593323,298400
2025-06-16 11:10:00+00:00,0.6422682404518127,0.6423028707504272,0.6420577168464661,0.6420577168464661,991584
2025-06-16 11:15:00+00:00,0.6414716839790344,0.6422476172447205,0.6414716839790344,0.6422476172447205,764896
2025-06-16 11:20:00+00:00,0.6413675546646118,0.641482949256897,0.6413675546646118,0.6414604187011719,657088
2025-06-16 11:25:00+00:00,0.6403912305831909,0.6407700181007385,0.6403611302375793,0.6407700181007385,1913344
2025-06-16 11:30:00+00:00,0.6409717202186584,0.6409717202186584,0.6400378942489624,0.6403079032897949,2669184
2025-06-16 11:35:00+00:00,0.6415970921516418,0.6415970921516418,0.6412385106086731,0.6412385106086731,552736
2025-06-16 11:40:00+00:00,0.6432050466537476,0.6432050466537476,0.6429170966148376,0.6429170966148376,2379296
2025-06-16 11:45:00+00:00,0.6451972723007202,0.6451972723007202,0.6432576179504395,0.6432576179504395,2184288
2025-06-16 11:50:00+00:00,0.6452557444572449,0.6452668905258179,0.6451894640922546,0.6451894640922546,671136
2025-06-16 11:55:00+00:00,0.646355390548706,0.646355390548706,0.6455596685409546,0.6455596685409546,0
2025-06-16 12:00:00+00:00,0.6478868722915649,0.6478868722915649,0.6462699770927429,0.6462699770927429,3287040
2025-06-16 12:05:00+00:00,0.6460829377174377,0.6478215456008911,0.6460829377174377,0.6478215456008911,1047552
2025-06-16 12:10:00+00:00,0.64655601978302,0.64655601978302,0.6461999416351318,0.6461999416351318,2050880
2025-06-16 12:15:00+00:00,0.6456188559532166,0.6469260454177856,0.6456188559532166,0.6466517448425293,1945344
2025-06-16 12:20:00+00:00,0.6455889940261841,0.6456199884414673,0.645501971244812,0.6455535888671875,583584
2025-06-16 12:25:00+00:00,0.644683301448822,0.6457100510597229,0.644683301448822,0.6457100510597229,564896
2025-06-16 12:30:00+00:00,0.6445074081420898,0.6446247100830078,0.6445074081420898,0.6446247100830078,1290240
2025-06-16 12:35:00+00:00,0.6448231339454651,0.6448231339454651,0.6445031762123108,0.6445031762123108,1611680
2025-06-16 12:40:00+00:00,0.6449111700057983,0.6452282667160034,0.6449111700057983,0.6452282667160034,1630048
2025-06-16 12:45:00+00:00,0.6451048254966736,0.6451048254966736,0.6445922255516052,0.6448652744293213,1028512
2025-06-16 12:50:00+00:00,0.645201563835144,0.6452453136444092,0.6451090574264526,0.6451284289360046,512448
2025-06-16 12:55:00+00:00,0.6446518301963806,0.6451036930084229,0.6446518301963806,0.6451036930084229,593120
2025-06-16 13:00:00+00:00,0.6454724669456482,0.6454724669456482,0.6444157361984253,0.644615113735199,818080
2025-06-16 13:05:00+00:00,0.6454733610153198,0.6457069516181946,0.6454733610153198,0.6455055475234985,1668768
2025-06-16 13:10:00+00:00,0.6449089050292969,0.6450133919715881,0.6448470950126648,0.6450133919715881,242944
2025-06-16 13:15:00+00:00,0.6450631618499756,0.645397424697876,0.6449112296104431,0.6449112296104431,0
2025-06-16 13:20:00+00:00,0.6446580290794373,0.6450297832489014,0.6446580290794373,0.6450297832489014,0
2025-06-16 13:25:00+00:00,0.6444339752197266,0.6445172429084778,0.6444053649902344,0.6444053649902344,1061728
2025-06-16 13:30:00+00:00,0.6442035436630249,0.644393265247345,0.6440911889076233,0.644393265247345,1872608
2025-06-16 13:35:00+00:00,0.6441797018051147,0.6441994309425354,0.6440889239311218,0.6441583633422852,1032864
2025-06-16 13:40:00+00:00,0.6443262696266174,0.6443276405334473,0.6440620422363281,0.6440620422363281,2372896
2025-06-16 13:45:00+00:00,0.6445171236991882,0.6451801657676697,0.6444578170776367,0.6444578170776367,1662368
2025-06-16 13:50:00+00:00,0.6454830765724182,0.6454830765724182,0.6447973847389221,0.6447973847389221,1961760
2025-06-16 13:55:00+00:00,0.648110032081604,0.648110032081604,0.6459454298019409,0.6459454298019409,2409888
2025-06-16 14:00:00+00:00,0.6489651203155518,0.6491709351539612,0.648338794708252,0.648338794708252,227680
2025-06-16 14:05:00+00:00,0.6495487093925476,0.6496465802192688,0.6490998864173889,0.6490998864173889,1775456
2025-06-16 14:10:00+00:00,0.6481268405914307,0.6489534974098206,0.6480810046195984,0.6489534974098206,0
2025-06-16 14:15:00+00:00,0.6485487818717957,0.6485487818717957,0.6477527022361755,0.6480348706245422,88512
2025-06-16 14:20:00+00:00,0.6484657526016235,0.6487783789634705,0.6484657526016235,0.6487102508544922,814816
2025-06-16 14:25:00+00:00,0.6480222344398499,0.6483200192451477,0.6480222344398499,0.6483200192451477,1875808
2025-06-16 14:30:00+00:00,0.6494373083114624,0.6494373083114624,0.6487345695495605,0.6487345695495605,1199264
2025-06-16 14:35:00+00:00,0.6520480513572693,0.6520653367042542,0.6499441266059875,0.6499441266059875,6172224
2025-06-16 14:40:00+00:00,0.6525399088859558,0.652561366558075,0.6521087884902954,0.6521087884902954,3264224
2025-06-16 14:45:00+00:00,0.6519413590431213,0.6525803208351135,0.6519413590431213,0.6525571346282959,1920256
2025-06-16 14:50:00+00:00,0.6516692638397217,0.6519390344619751,0.6515040397644043,0.6519390344619751,166464
2025-06-16 14:55:00+00:00,0.6517461538314819,0.651966392993927,0.6517461538314819,0.651966392993927,1210688
2025-06-16 15:00:00+00:00,0.6515076160430908,0.6515913009643555,0.6511284708976746,0.6515913009643555,0
2025-06-16 15:05:00+00:00,0.6517640352249146,0.6517640352249146,0.6514925360679626,0.6514925360679626,976256
2025-06-16 15:10:00+00:00,0.6521013379096985,0.6521775126457214,0.6519771218299866,0.6519771218299866,1079040
2025-06-16 15:15:00+00:00,0.6532361507415771,0.6532361507415771,0.6521734595298767,0.6521734595298767,1714048
2025-06-16 15:20:00+00:00,0.6527175903320312,0.6532602906227112,0.6527175903320312,0.6532602906227112,1347264
2025-06-16 15:25:00+00:00,0.6512941718101501,0.6521611213684082,0.6512941718101501,0.6521611213684082,1591552
2025-06-16 15:30:00+00:00,0.6506777405738831,0.6511212587356567,0.6506777405738831,0.6511212587356567,1482816
2025-06-16 15:35:00+00:00,0.6504809856414795,0.6506665349006653,0.6504349708557129,0.6506665349006653,1621696
2025-06-16 15:40:00+00:00,0.6507449746131897,0.6507449746131897,0.6503024101257324,0.6503024101257324,2416384
2025-06-16 15:45:00+00:00,0.6521232724189758,0.6521232724189758,0.650842010974884,0.650842010974884,0
2025-06-16 15:50:00+00:00,0.6519070863723755,0.6520991325378418,0.6519070863723755,0.6520991325378418,861120
2025-06-16 15:55:00+00:00,0.6500270366668701,0.6516710519790649,0.6500270366668701,0.6516710519790649,4416
2025-06-16 16:00:00+00:00,0.6493361592292786,0.6501331925392151,0.6493361592292786,0.6501331925392151,947328
2025-06-16 16:05:00+00:00,0.6509144306182861,0.6509144306182861,0.6494284272193909,0.6494284272193909,135872
2025-06-16 16:10:00+00:00,0.6528558731079102,0.6528558731079102,0.6517823338508606,0.6517823338508606,1741696
2025-06-16 16:15:00+00:00,0.6551173329353333,0.6551173329353333,0.6531460285186768,0.6531460285186768,4076224
2025-06-16 16:20:00+00:00,0.654877781867981,0.6551176905632019,0.654877781867981,0.6551176905632019,0
2025-06-16 16:25:00+00:00,0.6543623208999634,0.6545132994651794,0.6543323397636414,0.6545132994651794,4675968
2025-06-16 16:30:00+00:00,0.6550828814506531,0.6550828814506531,0.6543616056442261,0.6543616056442261,3035008
2025-06-16 16:35:00+00:00,0.6543158888816833,0.6550610661506653,0.6542294025421143,0.6550610661506653,193984
2025-06-16 16:40:00+00:00,0.6555922627449036,0.6555922627449036,0.6550764441490173,0.6550764441490173,2579712
2025-06-16 16:45:00+00:00,0.6550309062004089,0.6556663513183594,0.6550309062004089,0.6556663513183594,949120
2025-06-16 16:50:00+00:00,0.6551793217658997,0.6551793217658997,0.6550976037979126,0.6550976037979126,409088
2025-06-16 16:55:00+00:00,0.6555948853492737,0.6555948853492737,0.6553060412406921,0.6553060412406921,682176
2025-06-16 17:00:00+00:00,0.6552890539169312,0.655567467212677,0.6552890539169312,0.655567467212677,14464
2025-06-16 17:05:00+00:00,0.6558938026428223,0.655984103679657,0.655324399471283,0.655324399471283,1540736
2025-06-16 17:10:00+00:00,0.6553358435630798,0.6555715799331665,0.6553358435630798,0.6555225849151611,655104
2025-06-16 17:15:00+00:00,0.6550775170326233,0.6553230881690979,0.6546452641487122,0.6553230881690979,0
2025-06-16 17:20:00+00:00,0.6554860472679138,0.6554906368255615,0.655142605304718,0.655142605304718,383680
2025-06-16 17:25:00+00:00,0.6553018689155579,0.6555420160293579,0.6552321314811707,0.6555420160293579,1865600
2025-06-16 17:30:00+00:00,0.6550970077514648,0.6551973819732666,0.6550605297088623,0.6551973819732666,743616
2025-06-16 17:35:00+00:00,0.6551011204719543,0.6551462411880493,0.6551005244255066,0.6551005244255066,760576
2025-06-16 17:40:00+00:00,0.6539133787155151,0.6549123525619507,0.6539133787155151,0.6549123525619507,3431616
2025-06-16 17:45:00+00:00,0.6531150341033936,0.6538810133934021,0.6531150341033936,0.6538810133934021,1048704
2025-06-16 17:50:00+00:00,0.653131902217865,0.6531345844268799,0.6530035734176636,0.6531345844268799,266560
2025-06-16 17:55:00+00:00,0.6523199081420898,0.6531916260719299,0.6523199081420898,0.6531916260719299,326400
2025-06-16 18:00:00+00:00,0.6522732973098755,0.6522863507270813,0.6518918871879578,0.6522863507270813,1030976
2025-06-16 18:05:00+00:00,0.6527850031852722,0.6528386473655701,0.6523063778877258,0.6523063778877258,1265728
2025-06-16 18:10:00+00:00,0.6525779366493225,0.6529258489608765,0.6525779366493225,0.6528621912002563,704384
2025-06-16 18:15:00+00:00,0.6525804400444031,0.6526408791542053,0.6524474024772644,0.6526408791542053,735872
2025-06-16 18:20:00+00:00,0.6522895693778992,0.6525683403015137,0.652059018611908,0.6525683403015137,0
2025-06-16 18:25:00+00:00,0.6535366773605347,0.6535846590995789,0.6530837416648865,0.6530837416648865,1044800
2025-06-16 18:30:00+00:00,0.653878390789032,0.653878390789032,0.6536669135093689,0.6536669135093689,309248
2025-06-16 18:35:00+00:00,0.6536151170730591,0.6539211273193359,0.6536085605621338,0.6539211273193359,163136
2025-06-16 18:40:00+00:00,0.6538156270980835,0.6538212895393372,0.6535241007804871,0.6535241007804871,770880
2025-06-16 18:45:00+00:00,0.6545306444168091,0.6545306444168091,0.6538121700286865,0.6538121700286865,314176
2025-06-16 18:50:00+00:00,0.6546764373779297,0.6546764373779297,0.6545572280883789,0.6545572280883789,1663872
2025-06-16 18:55:00+00:00,0.65529865026474,0.65529865026474,0.6547724604606628,0.6547724604606628,1719680
2025-06-16 19:00:00+00:00,0.6562175154685974,0.6562175154685974,0.6553634405136108,0.6553634405136108,1216064
2025-06-16 19:05:00+00:00,0.655884325504303,0.6561703681945801,0.6556979417800903,0.6561703681945801,549248
2025-06-16 19:10:00+00:00,0.6560064554214478,0.6564266085624695,0.655898928642273,0.6564266085624695,1839296
2025-06-16 19:15:00+00:00,0.6566229462623596,0.6566229462623596,0.6559787392616272,0.6559787392616272,2344768
2025-06-16 19:20:00+00:00,0.6561239361763,0.6565362215042114,0.6560859680175781,0.6565362215042114,812224
2025-06-16 19:25:00+00:00,0.6567410826683044,0.6567410826683044,0.6563163995742798,0.6563163995742798,2309568
2025-06-16 19:30:00+00:00,0.655493974685669,0.6566820740699768,0.655493974685669,0.6566820740699768,556608
2025-06-16 19:35:00+00:00,0.655369222164154,0.6555051803588867,0.655369222164154,0.6555051803588867,364800
2025-06-16 19:40:00+00:00,0.6545642614364624,0.6551910638809204,0.6545642614364624,0.6551910638809204,117632
2025-06-16 19:45:00+00:00,0.6544486284255981,0.6544994711875916,0.6542370319366455,0.6544994711875916,690944
2025-06-16 19:50:00+00:00,0.654410183429718,0.6544468402862549,0.6542394161224365,0.6544468402862549,1098304
2025-06-16 19:55:00+00:00,0.6546338796615601,0.6549227237701416,0.6546338796615601,0.6549227237701416,768384
2025-06-16 20:00:00+00:00,0.6544795036315918,0.6547605395317078,0.6544795036315918,0.6547233462333679,0
2025-06-16 20:05:00+00:00,0.6542811989784241,0.6545048356056213,0.6542811989784241,0.6544527411460876,993408
2025-06-16 20:10:00+00:00,0.6532486081123352,0.6536973118782043,0.6531544923782349,0.6536973118782043,1858688
2025-06-16 20:15:00+00:00,0.6536230444908142,0.6536230444908142,0.6532617211341858,0.6532617211341858,3559040
2025-06-16 20:20:00+00:00,0.6539853811264038,0.6539853811264038,0.6536625027656555,0.6536625027656555,625280
2025-06-16 20:25:00+00:00,0.6543627381324768,0.6543796062469482,0.6543410420417786,0.6543796062469482,809792
2025-06-16 20:30:00+00:00,0.6542918682098389,0.6545911431312561,0.6542918682098389,0.654417097568512,0
2025-06-16 20:35:00+00:00,0.6546711325645447,0.6546711325645447,0.6542544364929199,0.6542544364929199,0
2025-06-16 20:40:00+00:00,0.6550273299217224,0.6550365686416626,0.6550106406211853,0.6550217270851135,0
